Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
100	431.526858	381.771482	13519.388291	11439.614139	38838.964199	33867.535935	43686.116422	37761.199269	1289261.219955	1115259.492106
101	425.640431	375.959298	13350.461981	11283.984456	38158.115878	33283.397479	43354.968473	37471.665100	1281086.364588	1108018.967113
102	426.235023	376.264748	13272.429292	11242.090349	37967.072652	33139.560477	43275.261813	37411.159035	1278677.548770	1105872.788670
103	430.193145	379.650649	13438.377520	11364.082011	38541.972321	33599.872429	43359.839377	37471.060806	1282218.636610	1108945.950661
104	431.725595	382.085371	13535.562793	11450.892879	38881.801643	33900.486383	43756.717778	37813.780675	1291087.707939	1116687.238585
105	426.351075	375.714134	13336.162541	11278.485990	38292.933777	33381.143282	43336.276288	37443.092468	1279460.337849	1106466.431699
106	429.095955	379.851564	13461.699560	11388.391948	38628.675486	33685.188509	43290.405731	37410.652665	1274031.563870	1102193.616955
107	423.174648	373.654626	13328.980569	11289.549202	38254.441944	33346.583016	43344.605354	37448.146859	1280344.723749	1107295.155712
108	431.657413	381.835371	13539.289939	11454.865336	38888.898511	33906.222772	43761.150267	37818.527035	1291305.378048	1116900.323557
109	424.509012	376.936466	13299.529436	11244.784721	37987.856585	33113.072927	43438.883556	37529.881825	1282916.045366	1109613.046088
10	428.653044	380.209033	13437.258944	11374.001621	38573.605681	33627.899602	43436.257851	37534.549914	1283471.798964	1110157.418157
11	427.521944	378.551165	13402.883882	11340.920678	38465.641828	33533.914339	43386.579203	37496.431133	1280238.596262	1107230.404127
12	425.021460	376.103585	13375.657574	11332.057484	38492.328073	33588.276865	43294.665961	37415.804579	1277348.837398	1105113.693820
13	424.753467	374.510087	13376.914495	11316.594491	38358.280063	33442.636015	43296.818113	37428.546377	1278941.124677	1106244.372152
14	430.247294	380.262229	13477.688842	11404.141114	38667.059076	33714.283445	43317.598924	37430.397643	1278551.885350	1105968.164445
15	426.487243	376.755857	13400.246951	11342.198340	38515.749666	33575.661571	43269.693404	37391.178343	1276786.595696	1104042.626451
16	426.625772	379.275068	13429.443317	11357.769652	38530.887407	33611.802720	43277.990926	37406.628408	1279887.391614	1107057.179024
17	430.800216	381.192568	13496.401033	11420.877693	38698.613921	33743.374076	43269.962057	37406.107620	1276558.040969	1104169.930526
18	421.813494	372.389450	13285.671336	11227.475232	38327.664411	33369.735028	43380.197020	37473.941122	1280281.651887	1107062.404485
19	423.267346	374.960960	13099.312196	11056.865984	38286.039103	33371.735658	43602.307504	37672.172493	1286939.764915	1112714.432809
1	427.742211	378.917897	13404.347170	11341.575471	38476.898335	33556.866625	43360.178215	37477.820820	1278703.079983	1105997.046831
20	430.409307	380.147114	13429.724511	11359.640475	38646.886157	33697.660580	43417.261732	37536.018117	1279850.497162	1107209.562566
21	430.652994	381.010371	13471.747067	11404.400494	38695.467754	33741.177134	43287.309101	37425.281233	1273451.151726	1101988.059014
22	429.453625	380.355826	13451.305061	11386.216515	38597.833246	33659.222352	43258.509504	37390.623520	1275853.178273	1103798.163303
23	430.993777	380.604311	13448.057907	11389.040627	38684.100821	33735.968209	43301.927463	37435.429447	1275484.858974	1103690.699739
24	428.879233	378.063432	13415.778971	11358.882037	38534.557302	33605.588561	43292.320771	37421.484876	1279190.274168	1106908.661867
25	429.292388	380.029437	13420.118291	11348.342335	38509.651856	33573.765023	43265.156933	37394.309205	1276699.028007	1104363.647290
26	430.183613	380.707783	13430.259158	11371.028368	38593.290079	33661.723376	43303.264108	37420.007236	1280196.400211	1107164.447163
27	428.746548	378.628294	13452.088392	11381.083143	38550.503722	33616.438985	43311.635941	37426.070988	1278821.903327	1105879.766315
28	427.211944	377.681064	13452.203026	11376.420270	38574.236278	33623.646505	43510.052191	37605.015935	1284216.378056	1110730.357007
29	428.191820	379.022177	13356.122779	11302.267531	38440.284000	33502.065927	43447.726484	37550.250600	1284250.948032	1110591.293217
2	428.472628	379.949071	13444.449616	11371.917942	38595.362619	33649.081829	43286.798682	37413.410731	1275395.842939	1103124.807857
30	429.068650	380.241811	13382.053340	11332.180974	38464.714925	33536.939384	43299.706437	37436.458962	1278804.842366	1106417.177504
31	429.216738	379.309847	13416.995051	11355.254412	38618.311410	33677.528997	43324.267980	37427.941194	1276903.451799	1104221.321136
32	425.783815	378.289046	13452.388254	11378.568827	38678.139587	33726.897506	43314.614261	37448.363666	1274602.543168	1102763.366185
33	429.990010	379.669231	13454.351103	11394.168293	38624.076226	33683.228409	43283.592385	37435.309647	1276714.396022	1104963.977480
34	428.916062	378.547051	13420.094154	11368.576423	38522.795525	33605.993758	43261.175665	37385.792115	1274905.181535	1103262.022444
35	429.555267	380.180195	13505.746421	11430.942019	38734.062319	33781.688924	43355.106404	37457.223053	1274555.029395	1102149.683165
36	431.719913	381.897871	13532.384743	11446.431766	38864.345475	33886.397260	43572.457016	37654.473015	1282041.506924	1108607.265492
37	429.743082	380.063465	13415.732368	11346.838176	38499.669420	33553.590975	43387.078021	37487.145445	1282168.729609	1109029.991623
38	429.214421	379.757909	13469.213346	11394.114248	38633.027144	33691.582754	43299.076530	37423.764896	1277671.995751	1105229.149882
39	429.060658	380.035586	13440.629156	11371.194469	38638.160287	33699.154876	43282.432976	37397.630072	1277975.144541	1105601.342756
3	428.936012	378.914727	13445.961073	11379.593432	38643.268912	33697.393155	43278.168558	37409.032915	1277225.349440	1104795.063997
40	430.009675	379.746219	13457.433082	11378.332613	38646.404369	33680.478882	43323.389399	37432.271794	1279535.054294	1106397.722639
41	427.222161	377.745573	13395.476871	11340.787098	38470.051557	33566.989328	43271.985979	37403.303223	1278082.941794	1105593.923072
42	428.006996	377.826369	13438.488514	11374.530830	38572.022613	33633.791480	43276.394478	37395.790636	1276061.100614	1103685.835192
43	427.422998	376.955754	13434.586435	11365.446842	38558.008783	33629.532123	43331.108914	37446.533842	1277536.264135	1104981.376762
44	431.637621	381.498913	13528.496700	11446.463259	38860.251975	33882.925983	43747.711120	37805.315684	1290795.753716	1116463.049334
45	428.217262	378.365296	13390.478677	11343.179795	38540.470593	33630.438252	43383.078492	37500.780711	1279853.972441	1107248.779711
46	429.855153	380.531596	13396.566602	11341.563211	38550.015051	33602.608864	43273.986657	37386.432725	1275414.110664	1102714.890643
47	429.320797	379.115422	13431.237533	11363.203009	38620.711685	33662.943828	43325.835460	37431.656654	1279370.062040	1106343.233685
48	426.908512	376.967855	13390.902537	11328.183309	38453.373735	33510.953713	43307.757284	37418.731057	1278685.474485	1105439.713969
49	427.803537	379.705737	13415.766160	11344.277036	38531.578679	33583.781511	43301.222653	37421.456329	1278912.295692	1106177.434996
4	425.194976	376.855131	13376.490401	11318.180534	38460.548106	33537.653373	43294.035139	37406.056297	1277020.108755	1104737.966620
50	429.252943	379.208932	13465.931716	11394.894631	38613.645008	33668.545495	43319.747855	37420.952076	1276223.729695	1103570.472336
51	430.053625	380.899765	13408.567619	11341.609773	38443.008654	33505.485025	43409.840890	37513.437554	1281218.996387	1108030.272235
52	431.907413	382.085371	13540.737161	11456.318114	38889.759307	33907.361976	43762.700291	37819.761925	1291322.389113	1116916.001524
53	425.254496	376.759349	13426.623866	11357.068977	38537.490168	33591.322256	43391.283473	37495.416753	1279486.525928	1106704.055690
54	428.136138	378.518389	13448.764411	11371.278155	38551.201478	33586.897978	43306.179486	37398.626582	1277795.875855	1104951.061624
55	429.035570	379.802543	13464.318030	11393.674740	38675.007440	33721.730835	43331.990399	37446.205479	1276096.679925	1104168.937033
56	429.909938	380.165927	13440.228929	11369.301025	38653.724883	33686.924523	43315.666020	37430.524498	1276344.281492	1103999.743993
57	429.732868	380.640371	13434.914697	11369.086613	38591.341309	33636.934689	43275.380105	37395.835823	1276469.333385	1104049.823140
58	430.369913	380.713780	13482.595722	11405.669730	38692.711460	33741.742250	43311.830359	37424.318544	1274263.793557	1102022.388994
59	428.226966	378.782521	13366.896622	11310.493862	38578.466819	33627.478489	43564.396396	37656.210430	1286206.409802	1112452.262129
5	429.508108	379.655763	13469.121304	11396.065514	38688.240139	33723.667285	43301.952633	37417.070490	1278099.752950	1105229.479321
60	425.830582	377.969399	13338.294988	11286.629602	38180.011407	33313.655599	43431.010964	37532.838093	1282102.843287	1108841.136361
61	425.976710	376.474997	13275.023440	11229.404789	38326.982133	33419.595282	43310.264562	37418.687217	1278092.703278	1105450.252792
62	423.494581	376.098801	13374.782334	11330.514188	38305.112864	33455.563008	43214.691836	37391.801775	1277192.274428	1105637.724176
63	427.801226	379.427922	13415.552870	11361.305973	38553.630992	33640.723777	43323.115976	37436.352466	1276592.709293	1104206.088857
64	428.542451	378.969147	13420.720714	11358.928957	38473.659715	33548.567561	43316.714287	37436.525922	1278041.885528	1105813.221604
65	425.629446	374.994020	13377.261371	11306.334586	38439.274068	33515.954101	43364.146617	37464.400170	1281374.115115	1108248.935985
66	427.985570	379.603679	13493.803804	11419.274836	38766.291763	33802.909945	43658.682166	37737.349734	1288629.132735	1114719.759485
67	429.350090	379.713402	13416.321431	11353.470619	38586.603205	33622.668790	43413.477810	37502.486017	1278228.921092	1105244.182871
68	428.773296	379.141261	13430.551101	11362.364124	38549.194692	33614.374400	43311.033866	37420.446042	1276927.181545	1104230.991737
69	429.121365	380.355384	13470.830046	11400.414787	38683.768799	33739.172911	43317.911705	37442.599205	1276693.501255	1104538.129178
6	426.088726	377.941684	13324.427323	11273.531364	38422.108233	33498.750549	43290.353218	37399.881970	1281002.326911	1107835.768037
70	429.953815	381.048439	13447.441400	11376.578593	38637.533031	33684.258518	43309.208308	37422.234660	1274023.430115	1101668.956649
71	427.377552	379.777480	13460.148963	11391.527173	38605.096230	33658.649368	43278.867149	37412.257210	1278941.855676	1106297.602141
72	429.312874	380.146135	13468.293755	11399.694278	38666.577977	33716.596159	43546.209231	37623.513271	1285112.915170	1111518.960932
73	429.670292	380.504563	13458.309497	11388.099324	38597.144416	33660.168333	43363.074697	37469.481839	1278965.531772	1106186.247122
74	429.892514	380.582593	13469.706111	11387.454090	38636.533029	33671.864108	43312.488992	37413.807805	1278042.107743	1104947.173129
75	429.581340	380.116116	13431.807781	11371.553848	38583.206632	33625.150842	43289.353597	37401.003416	1278316.637461	1105481.340835
76	427.525948	377.572088	13389.435981	11324.060133	38411.503899	33485.514379	43271.950097	37399.310432	1279536.036829	1107041.749582
77	428.716693	380.220409	13439.930419	11368.495462	38521.955770	33561.737750	43316.894441	37435.034665	1279038.630625	1106343.563959
78	428.432350	379.080763	13463.982430	11381.989104	38712.474482	33737.776665	43658.727816	37735.837773	1288953.015557	1114813.502733
79	428.854930	379.643115	13448.737006	11375.746332	38596.848774	33659.324513	43359.117805	37475.293743	1278391.999843	1105548.486893
7	425.853878	376.076912	13400.594693	11325.665147	38496.393205	33538.332797	43306.611238	37421.719067	1277874.197102	1105109.611460
80	430.987590	381.198124	13422.991321	11361.415834	38556.818385	33634.416617	43297.829190	37419.065571	1276589.987185	1104186.154465
81	429.052855	379.780056	13429.011723	11361.960208	38622.283115	33670.341521	43323.904142	37438.103078	1275751.564533	1103256.106381
82	428.534349	379.681752	13480.861924	11409.214557	38705.091865	33729.305664	43314.788185	37422.137445	1275540.722616	1103393.239825
83	430.581024	380.918073	13480.754833	11399.890800	38742.599858	33766.101373	43545.393253	37635.308657	1284624.676284	1111116.487539
84	425.675103	376.959014	13333.064153	11264.336105	38347.023855	33417.515107	43395.336549	37492.605614	1281123.767180	1107702.961390
85	428.691517	378.715182	13407.161588	11348.295192	38591.423632	33652.299083	43296.664320	37406.331059	1279107.264847	1106151.554656
86	429.476858	378.970725	13464.934948	11393.764097	38642.112054	33702.201701	43271.941900	37403.573285	1278204.108206	1105633.156403
87	430.331024	379.687013	13408.973245	11345.198209	38512.673432	33569.132956	43303.183709	37438.485044	1280197.022989	1107389.507928
88	430.559496	380.915232	13530.330280	11448.613505	38858.921175	33879.815512	43661.375751	37732.571079	1288317.716134	1114267.306503
89	428.027451	377.459702	13406.435664	11350.747533	38450.736224	33527.021145	43398.439724	37514.277784	1280822.885111	1107882.380169
8	426.473120	377.627088	13441.529006	11374.104168	38593.018851	33648.476644	43282.609778	37394.822820	1275994.121591	1104273.616613
90	423.047786	374.656426	13357.662977	11310.092433	38246.201620	33363.587713	43299.085305	37421.378884	1280011.005145	1107215.627657
91	413.394341	364.965102	13061.034844	11023.071515	37995.413839	33093.687721	43349.053938	37438.070857	1279411.046405	1106516.020774
92	418.666252	372.152092	13211.503140	11172.043797	37969.058436	33079.226924	43411.454368	37522.492535	1282024.472700	1108671.098295
93	428.635612	378.448923	13391.837180	11321.756913	38411.326114	33468.554902	43325.467681	37442.696361	1280930.598305	1107909.568580
94	427.263347	378.998376	13398.716820	11337.272483	38401.717739	33513.057656	43284.957171	37416.669310	1278140.088174	1105931.680256
95	421.436611	373.188992	13294.626732	11247.942010	38192.452059	33327.867643	43245.321773	37388.633515	1276818.717127	1104610.765180
96	428.102606	377.802245	13408.952734	11333.453113	38369.064707	33443.147409	43374.030215	37471.384454	1280819.400043	1107654.080906
97	419.821252	369.266634	13379.560208	11310.968181	38259.686764	33340.941436	43282.909635	37397.938621	1279741.059508	1106319.545097
98	426.635159	377.823218	13400.707158	11332.192981	38427.699979	33506.430679	43242.703349	37373.135942	1274717.422494	1102395.581387
99	428.808513	378.790692	13447.799060	11370.938869	38559.815172	33605.017986	43294.862961	37417.870988	1276762.329573	1104199.956197
9	428.309707	379.253322	13445.471392	11384.116233	38532.681503	33599.464927	43274.825295	37413.402369	1276154.101741	1103958.666659
