Jackknife	Sample	HIGH	MODERATE	LOW	MODIFIER	Total_Alleles
79	BU04	1968	86425	283729	14036461	58749998
79	GC30	2732	114338	399925	20370190	57370412
79	DL2524	2841	124936	427871	21920645	57551326
79	VT29	2727	119328	414498	21137429	56571856
79	DL23523	3057	127771	441287	22723909	59537330
79	PZ29	1537	68614	222363	11054108	60792090
79	LI04	843	37407	127217	6355607	60073548
79	WE2430	1536	68348	226220	11291539	60885918
79	WS04	3009	128320	442754	22788385	59976864
79	WE2431	1547	68503	225100	11248646	60439266
79	WS05	3029	127797	437842	22632109	59394444
79	BB10	2817	121149	421781	21287539	56697262
79	CA14	2736	113524	400478	20210066	57092648
79	VG21	2911	120746	422603	21672609	58704678
79	CE29	3005	124677	437431	22551062	60949192
79	FC11	893	39824	130817	6580451	60950330
79	MM27	2804	114640	405007	20753492	58578248
79	NF30	2911	122959	430091	21963758	57877846
79	MI21	1444	64524	209846	10676730	61263726
79	FU14	2676	114215	397328	20356835	58341428
79	BB13	2821	118376	414256	21049369	56168796
79	WB20	1142	53141	176757	8718372	60173788
80	SH2514	3044	124712	435760	22453670	59885834
80	NF24	3009	125844	439232	22515110	59230404
80	WB13	1315	59237	196084	9729040	60911460
80	CW2212	1792	80943	266416	13188554	58790866
80	SH2515	3088	124916	437511	22487674	59731516
80	VR14	1675	77349	251334	12458627	59184356
80	DN26	1424	63605	206805	10269434	59476256
80	BU1031	1922	83219	272893	13572657	57388148
80	VT27	3043	126297	437748	22552721	60262398
80	CW2214	2077	90454	300331	15143379	60797832
80	BU04	1994	86597	284984	14065563	58789358
80	GC30	2767	114374	400938	20382138	57401464
80	DL2524	2870	124932	429074	21930641	57586450
80	VT29	2753	119354	415351	21143837	56597070
80	DL23523	3088	127749	442353	22736307	59574554
80	PZ29	1549	68709	223496	11084120	60827556
80	LI04	864	37493	127606	6370929	60110418
80	WE2430	1563	68352	227153	11314237	60924408
80	WS04	3042	128370	444193	22803880	60012564
80	WE2431	1552	68568	226244	11272265	60476074
80	WS05	3056	127824	439269	22646136	59426244
80	BB10	2852	121203	423057	21297885	56739000
80	CA14	2775	113627	401510	20221795	57124760
80	VG21	2949	120940	423847	21686478	58740794
80	CE29	3036	124784	438709	22567055	60987032
80	FC11	916	39896	131648	6604205	60989316
80	MM27	2836	114683	405916	20765000	58611424
80	NF30	2943	123056	431278	21977580	57921796
80	MI21	1437	64730	211066	10714072	61303160
80	FU14	2705	114301	398659	20370123	58374982
80	BB13	2851	118401	415480	21060952	56198864
80	WB20	1168	53220	177472	8743042	60211036
81	SH2514	3039	124326	435428	22438748	59854876
81	NF24	3007	125443	438850	22497360	59199534
81	WB13	1319	59028	195565	9712426	60884554
81	CW2212	1799	80673	266047	13169222	58764940
81	SH2515	3075	124582	437102	22470675	59702068
81	VR14	1682	77034	250872	12441298	59159346
81	DN26	1428	63581	206622	10278721	59450038
81	BU1031	1929	82929	272554	13556765	57361294
81	VT27	3036	125993	437485	22540619	60232850
81	CW2214	2075	90143	299947	15124895	60771604
81	BU04	1999	86362	284660	14053902	58761892
81	GC30	2761	114110	400731	20363914	57371854
81	DL2524	2868	124643	428689	21917564	57558942
81	VT29	2756	119027	415064	21128570	56569236
81	DL23523	3080	127529	442213	22731450	59546892
81	PZ29	1560	68528	223422	11077194	60799726
81	LI04	867	37240	127332	6367013	60085190
81	WE2430	1574	68152	226846	11309699	60897354
81	WS04	3035	127946	443680	22778463	59982188
81	WE2431	1566	68246	225659	11255743	60450304
81	WS05	3053	127505	438726	22627686	59396434
81	BB10	2845	120898	422561	21284827	56710584
81	CA14	2767	113272	401206	20206578	57094962
81	VG21	2942	120553	423446	21669161	58712498
81	CE29	3031	124423	438208	22549872	60957470
81	FC11	917	39641	131325	6592973	60962010
81	MM27	2833	114407	405597	20747570	58582186
81	NF30	2937	122662	430854	21961159	57896606
81	MI21	1457	64467	210686	10703903	61275352
81	FU14	2704	114023	398153	20353278	58344034
81	BB13	2849	118161	415219	21046356	56179116
81	WB20	1171	52977	177208	8730202	60184978
82	SH2514	3031	124729	435303	22425206	59804658
82	NF24	3000	126000	438796	22490693	59155354
82	WB13	1323	59268	195326	9704376	60831804
82	CW2212	1794	80913	265545	13155965	58714694
82	SH2515	3068	125078	437095	22456809	59657170
82	VR14	1680	77364	251120	12435120	59106894
82	DN26	1424	63513	205827	10229483	59399898
82	BU1031	1932	83085	272129	13546296	57312086
82	VT27	3030	126445	437064	22525316	60184896
82	CW2214	2080	90397	299671	15111100	60720222
82	BU04	1987	86629	284511	14040211	58707474
82	GC30	2761	114476	400085	20352657	57326058
82	DL2524	2865	125128	428234	21908148	57511112
82	VT29	2744	119437	414568	21113866	56530860
82	DL23523	3072	127928	441999	22710091	59500672
82	PZ29	1550	68806	223449	11074788	60747818
82	LI04	868	37460	127274	6352541	60031230
82	WE2430	1572	68468	226968	11312949	60844482
82	WS04	3026	128512	443483	22774527	59932786
82	WE2431	1562	68633	225975	11263924	60396010
82	WS05	3050	127991	438474	22621239	59349234
82	BB10	2841	121369	422150	21267843	56664484
82	CA14	2761	113773	400856	20200796	57056276
82	VG21	2928	121006	423056	21658695	58663334
82	CE29	3020	124838	437773	22536294	60906156
82	FC11	913	39877	131303	6583336	60908498
82	MM27	2823	114829	405052	20736339	58534954
82	NF30	2947	123237	430799	21956820	57846328
82	MI21	1460	64749	210987	10698615	61220596
82	FU14	2710	114493	397709	20343960	58300140
82	BB13	2833	118478	414772	21033117	56135670
82	WB20	1171	53217	176856	8717365	60132354
83	SH2514	3039	124819	436354	22531781	60095016
83	NF24	3012	125983	439837	22593481	59437630
83	WB13	1317	59157	195789	9743002	61128164
83	CW2212	1791	80998	266443	13222397	59003710
83	SH2515	3083	125100	438042	22565313	59942090
83	VR14	1676	77347	251406	12493899	59396266
83	DN26	1424	63575	206298	10272943	59690854
83	BU1031	1932	83285	272968	13616823	57595968
83	VT27	3039	126524	438510	22633447	60475154
83	CW2214	2074	90529	300549	15192803	61014722
83	BU04	1993	86725	285126	14112197	58998926
83	GC30	2763	114500	401395	20452839	57602964
83	DL2524	2870	125069	429447	22007467	57789390
83	VT29	2759	119469	415980	21214937	56796364
83	DL23523	3089	127833	443242	22814457	59788878
83	PZ29	1554	68713	223475	11110078	61045744
83	LI04	866	37472	127591	6388197	60326900
83	WE2430	1572	68372	227030	11338076	61143194
83	WS04	3040	128538	444653	22880838	60222132
83	WE2431	1560	68539	226131	11302700	60694160
83	WS05	3062	128020	439760	22726032	59638004
83	BB10	2846	121475	423566	21372428	56936224
83	CA14	2769	113746	402070	20289967	57323884
83	VG21	2947	121004	424357	21763309	58948288
83	CE29	3032	124850	439008	22642093	61202774
83	FC11	917	39922	131553	6620439	61206854
83	MM27	2836	114818	406289	20835834	58818826
83	NF30	2948	123297	431928	22057666	58124778
83	MI21	1460	64676	210890	10739695	61522016
83	FU14	2710	114433	399049	20441761	58579998
83	BB13	2849	118504	416057	21136773	56402130
83	WB20	1167	53178	177254	8757148	60430346
84	SH2514	3004	123820	433011	22459943	59897298
84	NF24	2986	125060	436425	22523147	59243504
84	WB13	1303	58454	193703	9696951	60923710
84	CW2212	1780	80125	263929	13166726	58820896
84	SH2515	3049	124052	434912	22491692	59744892
84	VR14	1664	76684	249036	12447204	59207926
84	DN26	1404	62914	204413	10241542	59502470
84	BU1031	1913	82437	270458	13556910	57416428
84	VT27	3018	125509	435109	22568203	60280046
84	CW2214	2044	89526	297395	15110831	60811196
84	BU04	1973	85701	282171	14048695	58810104
84	GC30	2738	113607	398108	20384104	57417406
84	DL2524	2835	124110	426487	21942699	57601844
84	VT29	2737	118609	412699	21158238	56617362
84	DL23523	3049	126978	439858	22749437	59586904
84	PZ29	1539	68104	221643	11070601	60846194
84	LI04	856	37104	126153	6359326	60131158
84	WE2430	1555	67627	224558	11287857	60941864
84	WS04	3003	127527	441125	22810560	60024372
84	WE2431	1542	67752	223854	11260348	60494558
84	WS05	3027	126986	436349	22656924	59440600
84	BB10	2836	120490	420211	21308505	56748664
84	CA14	2742	112815	398800	20225960	57137956
84	VG21	2922	120048	420894	21691783	58752534
84	CE29	2997	123826	435831	22571915	60998966
84	FC11	907	39488	130275	6591190	61002922
84	MM27	2805	113858	403079	20768407	58624676
84	NF30	2913	122288	428434	21985277	57928500
84	MI21	1439	63975	208620	10692306	61317808
84	FU14	2687	113484	395955	20375990	58391718
84	BB13	2827	117574	412948	21069683	56209398
84	WB20	1157	52747	175861	8730283	60237298
85	SH2514	3027	123170	433537	22356242	59608598
85	NF24	2996	124112	436997	22414722	58957768
85	WB13	1314	58228	194778	9663781	60633166
85	CW2212	1777	79305	264491	13105323	58527582
85	SH2515	3074	123206	434922	22381670	59456470
85	VR14	1674	75998	249919	12395544	58914978
85	DN26	1419	62480	205300	10208424	59203910
85	BU1031	1918	81562	271117	13500604	57126868
85	VT27	3000	124611	435589	22454439	59991358
85	CW2214	2059	88784	298724	15065120	60525056
85	BU04	1982	85118	283077	13993935	58520340
85	GC30	2747	112919	398747	20289769	57136802
85	DL2524	2844	123226	426716	21831675	57323536
85	VT29	2730	117728	413205	21050651	56335126
85	DL23523	3082	126060	440169	22636137	59305444
85	PZ29	1554	67497	222444	11033413	60551222
85	LI04	865	37078	126921	6337159	59839366
85	WE2430	1565	67403	226039	11257646	60648276
85	WS04	3021	126762	441861	22697088	59738702
85	WE2431	1557	68001	225218	11236611	60206298
85	WS05	3036	126067	436820	22542939	59153696
85	BB10	2829	119635	420501	21195279	56473710
85	CA14	2749	111996	399419	20130078	56861386
85	VG21	2930	119297	421416	21582459	58471292
85	CE29	3019	123183	436249	22459843	60708844
85	FC11	916	39509	130833	6568121	60712544
85	MM27	2818	113137	403749	20674515	58343476
85	NF30	2931	121372	429131	21881096	57655336
85	MI21	1460	63933	210002	10670759	61025090
85	FU14	2694	112640	396341	20280509	58108370
85	BB13	2841	116899	413327	20966562	55936908
85	WB20	1170	52802	176711	8706815	59940878
86	SH2514	3033	124694	435603	22404561	59759228
86	NF24	3005	125875	439282	22468038	59106320
86	WB13	1305	59078	195628	9678843	60785356
86	CW2212	1776	80965	266266	13155928	58676830
86	SH2515	3076	124909	437394	22430682	59608148
86	VR14	1655	77338	251051	12412532	59065290
86	DN26	1417	63655	206356	10227415	59349564
86	BU1031	1914	83121	272559	13529130	57269298
86	VT27	3034	126435	437954	22508902	60140316
86	CW2214	2060	90469	300077	15096947	60676120
86	BU04	1985	86569	284616	14021113	58667402
86	GC30	2769	114478	400771	20335635	57282740
86	DL2524	2869	124921	428611	21871816	57472302
86	VT29	2756	119417	415320	21100107	56482762
86	DL23523	3079	127783	442263	22683443	59452514
86	PZ29	1543	68834	223488	11057092	60704150
86	LI04	865	37479	127478	6351103	59988878
86	WE2430	1563	68316	226660	11261334	60799378
86	WS04	3030	128329	443786	22739648	59885596
86	WE2431	1555	68645	226262	11259591	60352824
86	WS05	3058	127812	439038	22591836	59302554
86	BB10	2848	121177	422625	21241234	56619110
86	CA14	2768	113645	401429	20173543	57004502
86	VG21	2938	120895	423588	21639480	58617274
86	CE29	3020	124711	438408	22515583	60862214
86	FC11	914	39889	131338	6580436	60864896
86	MM27	2826	114729	405859	20717810	58489818
86	NF30	2941	123059	431271	21929687	57799480
86	MI21	1454	64634	210967	10684352	61177786
86	FU14	2707	114392	398402	20322903	58254204
86	BB13	2851	118425	415368	21014100	56091188
86	WB20	1161	53209	177338	8713352	60091422
87	SH2514	3016	124258	434102	22433282	59796752
87	NF24	2992	125381	437478	22491901	59146734
87	WB13	1314	58820	194493	9676603	60820880
87	CW2212	1793	80638	264660	13143850	58714914
87	SH2515	3054	124483	435719	22464058	59648666
87	VR14	1678	76943	249603	12427184	59102982
87	DN26	1428	63221	204965	10210504	59392490
87	BU1031	1914	82669	270698	13519103	57308654
87	VT27	3023	125862	436020	22533212	60178636
87	CW2214	2064	90054	298623	15104636	60711872
87	BU04	1984	86127	282873	14012357	58705322
87	GC30	2741	113956	399259	20362756	57319840
87	DL2524	2852	124548	427415	21914396	57507216
87	VT29	2737	118909	413615	21124017	56520464
87	DL23523	3070	127328	440695	22715596	59488752
87	PZ29	1553	68331	221880	11045495	60740216
87	LI04	858	37209	126746	6355046	60025840
87	WE2430	1569	67935	225172	11261849	60838678
87	WS04	3012	127997	442495	22781115	59925146
87	WE2431	1557	68190	224759	11247178	60392020
87	WS05	3046	127604	437692	22629024	59348864
87	BB10	2828	120846	421471	21279936	56657262
87	CA14	2747	113253	399757	20204831	57044774
87	VG21	2924	120496	422002	21669643	58658230
87	CE29	3011	124332	436850	22544408	60899344
87	FC11	912	39610	130683	6580844	60902108
87	MM27	2816	114386	404279	20744701	58527606
87	NF30	2923	122674	429737	21959255	57836588
87	MI21	1454	64316	209387	10673584	61215692
87	FU14	2686	113902	396957	20353201	58292540
87	BB13	2832	117970	413627	21045787	56120274
87	WB20	1161	52846	175882	8700731	60128302
88	SH2514	3041	125317	437917	22602760	60294128
88	NF24	3014	126492	441481	22665317	59636484
88	WB13	1322	59449	196860	9775743	61328786
88	CW2212	1797	81332	267548	13264782	59199628
88	SH2515	3092	125581	439604	22636584	60141536
88	VR14	1682	77732	252485	12537161	59592326
88	DN26	1428	63850	207400	10312657	59887480
88	BU1031	1935	83593	274138	13655619	57787682
88	VT27	3044	127027	440162	22708187	60675776
88	CW2214	2082	90872	301774	15239916	61215720
88	BU04	1998	87020	286269	14153261	59194100
88	GC30	2768	114956	402935	20516455	57795226
88	DL2524	2873	125627	431197	22079452	57981604
88	VT29	2758	120020	417461	21286235	56986484
88	DL23523	3094	128488	444731	22887807	59984508
88	PZ29	1560	69079	224680	11155867	61247278
88	LI04	867	37653	128088	6406157	60525468
88	WE2430	1576	68725	228128	11381241	61343240
88	WS04	3037	129015	446272	22951544	60423244
88	WE2431	1566	68913	227255	11348537	60894034
88	WS05	3061	128524	441362	22798598	59836028
88	BB10	2851	121853	425096	21438516	57124932
88	CA14	2771	114200	403486	20354665	57515324
88	VG21	2945	121487	425835	21830562	59141566
88	CE29	3033	125396	440724	22715009	61404456
88	FC11	916	40058	132108	6637169	61408908
88	MM27	2844	115304	407880	20902293	59012878
88	NF30	2950	123705	433512	22125434	58316240
88	MI21	1463	64966	211965	10775005	61724656
88	FU14	2713	114941	400494	20504927	58774922
88	BB13	2853	119018	417451	21202885	56583548
88	WB20	1171	53469	178229	8796239	60628058
89	SH2514	3027	124055	433462	22474575	59952450
89	NF24	2996	125310	436820	22536374	59296830
89	WB13	1314	58902	195040	9729246	60978012
89	CW2212	1766	80625	264364	13182678	58862242
89	SH2515	3059	124264	434807	22507553	59799752
89	VR14	1658	77000	249794	12462743	59252608
89	DN26	1403	63204	204833	10250830	59547118
89	BU1031	1902	82852	271024	13575887	57454014
89	VT27	3020	125643	435071	22573431	60332916
89	CW2214	2054	90052	298799	15158598	60866944
89	BU04	1963	86216	282866	14069423	58853098
89	GC30	2749	113807	398569	20400125	57469706
89	DL2524	2849	124309	426443	21951590	57657424
89	VT29	2737	118712	412770	21162928	56664622
89	DL23523	3072	127214	440015	22759797	59640522
89	PZ29	1529	68397	222129	11086728	60896152
89	LI04	858	37313	126724	6370637	60178202
89	WE2430	1546	68123	225481	11323240	60990456
89	WS04	3017	127791	441697	22826871	60079428
89	WE2431	1535	68223	224157	11272609	60544348
89	WS05	3048	127280	436937	22672100	59495918
89	BB10	2829	120666	420478	21316211	56795538
89	CA14	2754	113093	399209	20240312	57190772
89	VG21	2923	120298	421340	21707311	58806626
89	CE29	3010	124168	436023	22587193	61053980
89	FC11	908	39684	130617	6600608	61056286
89	MM27	2818	114144	403628	20783511	58679008
89	NF30	2929	122560	428895	21999130	57981774
89	MI21	1434	64249	209327	10706483	61370656
89	FU14	2689	113818	396208	20389825	58444038
89	BB13	2835	117916	413052	21083343	56262824
89	WB20	1161	52869	176402	8740818	60282252
90	SH2514	3000	124165	431874	22405849	59770758
90	NF24	2965	125403	435871	22471404	59116718
90	WB13	1301	58888	194238	9701586	60795132
90	CW2212	1768	80525	263708	13155023	58681642
90	SH2515	3035	124414	433508	22441199	59620434
90	VR14	1650	77045	249194	12433982	59069060
90	DN26	1410	63427	204907	10246448	59362928
90	BU1031	1895	82756	270350	13540692	57282040
90	VT27	2996	125915	434467	22516073	60149514
90	CW2214	2051	90005	297668	15118581	60683406
90	BU04	1959	86186	282116	14032737	58673570
90	GC30	2724	113962	397936	20342869	57296888
90	DL2524	2836	124490	425474	21891458	57476434
90	VT29	2712	118924	411977	21103338	56489168
90	DL23523	3050	127289	438870	22694794	59461736
90	PZ29	1536	68474	221488	11056628	60713784
90	LI04	847	37293	126190	6352160	59996558
90	WE2430	1546	68182	225262	11296576	60808286
90	WS04	2998	127897	440872	22765813	59903924
90	WE2431	1537	68367	224441	11265401	60361640
90	WS05	3008	127366	435714	22602633	59320602
90	BB10	2808	120843	419433	21252507	56620552
90	CA14	2731	113201	398163	20182293	57018888
90	VG21	2904	120496	420405	21646327	58627064
90	CE29	2986	124303	434972	22521169	60871300
90	FC11	894	39603	130107	6581749	60872810
90	MM27	2795	114311	402650	20724342	58499968
90	NF30	2904	122610	427630	21932309	57805678
90	MI21	1441	64412	209120	10689702	61187210
90	FU14	2666	113956	395380	20330360	58265764
90	BB13	2810	118002	411972	21019404	56089264
90	WB20	1155	52908	175659	8715474	60099752
91	SH2514	2948	121306	429948	22394133	59710158
91	NF24	2922	122512	433247	22449504	59061240
91	WB13	1266	57483	192997	9684720	60739574
91	CW2212	1687	78687	262207	13135314	58628568
91	SH2515	2999	121612	431776	22426645	59558578
91	VR14	1568	75063	247084	12406228	59014654
91	DN26	1328	61433	203152	10212762	59308774
91	BU1031	1812	80807	268680	13516931	57231386
91	VT27	2957	123060	431807	22500954	60087842
91	CW2214	1991	87962	296347	15095082	60626254
91	BU04	1877	83983	280331	14002433	58621742
91	GC30	2688	111217	395427	20325499	57235224
91	DL2524	2781	121849	423428	21879827	57417708
91	VT29	2678	116320	409562	21090354	56433192
91	DL23523	2983	124473	436625	22683470	59402426
91	PZ29	1430	66257	219443	11021420	60655264
91	LI04	830	36221	125777	6337630	59942462
91	WE2430	1463	66207	223150	11257228	60750096
91	WS04	2931	125049	438179	22738791	59835156
91	WE2431	1503	66631	223290	11242048	60306372
91	WS05	2964	124545	433078	22590682	59255084
91	BB10	2760	118121	416935	21236075	56561276
91	CA14	2678	110699	396222	20164301	56956296
91	VG21	2843	117639	417776	21628130	58569148
91	CE29	2946	121544	432596	22507237	60810366
91	FC11	878	38437	129616	6566101	60815812
91	MM27	2758	111498	400292	20706693	58439910
91	NF30	2847	119846	425211	21914123	57750932
91	MI21	1371	62340	207167	10651468	61127594
91	FU14	2624	111162	392944	20311407	58201506
91	BB13	2770	115385	409846	21008548	56036446
91	WB20	1116	51380	174653	8700175	60049420
92	SH2514	2967	123167	430830	22472995	59925258
92	NF24	2933	124252	434335	22531505	59260536
92	WB13	1281	58204	193432	9709900	60946014
92	CW2212	1755	80002	263244	13175937	58840626
92	SH2515	3020	123354	432554	22504052	59770172
92	VR14	1645	76490	248736	12461458	59224614
92	DN26	1391	62691	204030	10248700	59523016
92	BU1031	1900	82250	270034	13570570	57439444
92	VT27	2974	124679	432793	22573964	60297078
92	CW2214	2017	88860	295474	15107927	60830790
92	BU04	1939	85576	281682	14063757	58830794
92	GC30	2710	112908	396175	20397538	57436786
92	DL2524	2814	123396	424200	21948563	57619374
92	VT29	2699	117771	410516	21160489	56638304
92	DL23523	3033	126220	437489	22755831	59606680
92	PZ29	1516	67796	221028	11078406	60863114
92	LI04	835	36889	125749	6356258	60149264
92	WE2430	1542	67558	224384	11313077	60958120
92	WS04	2973	126704	438986	22818095	60043526
92	WE2431	1523	67767	223926	11279755	60513878
92	WS05	2997	126303	434307	22666475	59461482
92	BB10	2772	119682	418088	21310134	56758170
92	CA14	2719	112228	396834	20235769	57156442
92	VG21	2882	119410	419038	21702295	58774482
92	CE29	2958	123008	433526	22581098	61018298
92	FC11	896	39301	129733	6587403	61022458
92	MM27	2776	113189	400908	20779159	58645018
92	NF30	2882	121542	426457	21993400	57947876
92	MI21	1419	63861	208264	10702573	61336514
92	FU14	2658	112789	394044	20383201	58409858
92	BB13	2793	116931	410990	21078763	56229084
92	WB20	1137	52316	174932	8725750	60252310
93	SH2514	3008	123759	430593	22389777	59720682
93	NF24	2980	124970	434174	22450919	59065676
93	WB13	1312	58729	193416	9688705	60753454
93	CW2212	1784	80371	262827	13133627	58647362
93	SH2515	3054	124035	432212	22425651	59566660
93	VR14	1669	76712	247993	12418994	59036824
93	DN26	1420	62992	203711	10206693	59331290
93	BU1031	1909	82568	269037	13513007	57251384
93	VT27	3006	125522	432876	22495582	60097672
93	CW2214	2060	89652	295357	15046240	60632784
93	BU04	1964	85921	281025	14003669	58640968
93	GC30	2729	113570	396186	20327800	57243314
93	DL2524	2835	124192	424268	21876886	57426022
93	VT29	2737	118621	410512	21086196	56449444
93	DL23523	3057	126995	437444	22679846	59409240
93	PZ29	1548	68224	220407	11037295	60669356
93	LI04	866	37173	125552	6337369	59956466
93	WE2430	1555	67913	223992	11264717	60763296
93	WS04	3006	127514	439259	22748081	59847408
93	WE2431	1545	68225	223454	11242633	60318178
93	WS05	3029	127036	434352	22591805	59262324
93	BB10	2818	120349	418096	21241067	56577202
93	CA14	2739	112808	396647	20166850	56968028
93	VG21	2909	119918	418639	21626354	58576706
93	CE29	3000	123901	433473	22504467	60819160
93	FC11	915	39582	129886	6570634	60826746
93	MM27	2803	113825	400948	20710562	58450212
93	NF30	2917	122179	426443	21914588	57759936
93	MI21	1449	64139	207711	10664315	61140186
93	FU14	2677	113562	393780	20313809	58215530
93	BB13	2819	117549	410690	21006267	56041120
93	WB20	1165	52651	174543	8687305	60058916
94	SH2514	2998	124227	433630	22436556	59850574
94	NF24	2987	125463	436645	22493407	59198046
94	WB13	1315	59135	195184	9718685	60880280
94	CW2212	1776	80789	265120	13174410	58768984
94	SH2515	3047	124475	435269	22468808	59697470
94	VR14	1661	77120	249929	12448809	59160586
94	DN26	1407	63447	205371	10248509	59451766
94	BU1031	1909	82957	271513	13561941	57368422
94	VT27	2995	125835	435236	22533068	60228806
94	CW2214	2043	89987	298101	15096961	60763366
94	BU04	1978	86410	283557	14054829	58762600
94	GC30	2730	113896	398778	20366858	57370708
94	DL2524	2843	124627	426713	21919168	57552340
94	VT29	2719	118880	412852	21124651	56568656
94	DL23523	3044	127332	439862	22719802	59538830
94	PZ29	1547	68488	222162	11068142	60799476
94	LI04	850	37271	126660	6360507	60084098
94	WE2430	1551	68112	225484	11289587	60894194
94	WS04	3003	128002	441789	22785357	59977146
94	WE2431	1533	68252	224899	11254400	60450230
94	WS05	3035	127456	436871	22632051	59393112
94	BB10	2810	120948	420904	21280749	56699846
94	CA14	2741	113177	399234	20208242	57092364
94	VG21	2908	120405	421410	21669999	58704724
