Jackknife	Sample	HIGH	MODERATE	LOW	MODIFIER	Total_Alleles
94	CE29	2996	124341	436386	22550657	60950962
94	FC11	904	39695	130573	6589138	60957808
94	MM27	2809	114307	403851	20749928	58577186
94	NF30	2931	122706	428809	21956118	57885534
94	MI21	1444	64409	209420	10690249	61270626
94	FU14	2676	113952	396700	20356437	58342454
94	BB13	2822	118036	413200	21046247	56166036
94	WB20	1151	53031	176228	8721424	60182252
95	SH2514	2967	122968	430195	22386049	59716404
95	NF24	2943	123986	433396	22441113	59064548
95	WB13	1284	58629	193822	9703897	60741334
95	CW2212	1753	79991	263337	13144955	58626824
95	SH2515	3012	123287	431414	22413375	59567810
95	VR14	1638	76347	248419	12418910	59017006
95	DN26	1393	62644	203666	10202558	59312328
95	BU1031	1873	81975	269417	13530346	57231756
95	VT27	2963	124541	431725	22479634	60098246
95	CW2214	2028	89512	297380	15115617	60628068
95	BU04	1948	85268	281199	14020422	58623720
95	GC30	2689	112793	395863	20315176	57240702
95	DL2524	2793	123346	423429	21867191	57425436
95	VT29	2680	117636	409684	21074919	56437170
95	DL23523	3016	125991	436643	22665561	59407024
95	PZ29	1520	67812	220539	11040731	60659086
95	LI04	850	36986	125881	6347422	59944442
95	WE2430	1536	67255	223763	11262068	60754748
95	WS04	2963	126540	438307	22723251	59845752
95	WE2431	1531	67671	223179	11233875	60309230
95	WS05	2988	126087	433194	22571605	59260738
95	BB10	2768	119686	417709	21231379	56570302
95	CA14	2705	112009	396153	20156391	56962350
95	VG21	2881	119233	418327	21620109	58575238
95	CE29	2953	122956	433016	22492058	60817638
95	FC11	899	39247	129791	6577657	60819178
95	MM27	2763	113140	400582	20699306	58446070
95	NF30	2880	121313	425599	21908661	57751446
95	MI21	1428	63695	208567	10672980	61132788
95	FU14	2640	112772	393286	20304795	58212116
95	BB13	2776	116763	409879	20990314	56036418
95	WB20	1136	52432	174839	8700897	60042168
96	SH2514	3013	124146	432277	22441286	59842314
96	NF24	2987	125320	435799	22503860	59183484
96	WB13	1308	59050	194275	9712127	60868052
96	CW2212	1773	80337	263453	13149465	58755142
96	SH2515	3068	124399	434123	22472814	59691392
96	VR14	1660	76833	248762	12433109	59139474
96	DN26	1414	63052	204307	10218015	59441384
96	BU1031	1913	82703	270085	13548576	57353390
96	VT27	3018	125951	434604	22548990	60223230
96	CW2214	2057	89932	297675	15118614	60754140
96	BU04	1975	86111	282096	14039004	58743946
96	GC30	2745	113854	397698	20369676	57361566
96	DL2524	2854	124454	425698	21918302	57543186
96	VT29	2734	119052	412384	21139151	56563770
96	DL23523	3061	127232	439085	22721734	59529858
96	PZ29	1541	68325	221429	11064571	60783822
96	LI04	851	37192	126065	6352285	60066992
96	WE2430	1557	67990	225122	11290704	60878482
96	WS04	3011	127845	440585	22786168	59969464
96	WE2431	1549	68318	224578	11275245	60432622
96	WS05	3040	127328	435742	22636475	59384838
96	BB10	2822	120754	419598	21283434	56685480
96	CA14	2745	113157	398294	20209313	57082506
96	VG21	2927	120332	420357	21672444	58697264
96	CE29	3008	124124	434917	22550661	60941628
96	FC11	902	39577	129987	6583744	60944222
96	MM27	2808	114157	402632	20753280	58569386
96	NF30	2922	122516	427906	21963978	57871622
96	MI21	1436	64218	208889	10683929	61258318
96	FU14	2681	113860	395323	20358192	58334578
96	BB13	2828	117807	412048	21045527	56154070
96	WB20	1152	52913	175823	8717636	60167760
97	SH2514	2964	123547	428888	22331088	59562192
97	NF24	2943	124835	432722	22397288	58910126
97	WB13	1286	58492	192360	9636123	60581930
97	CW2212	1757	80270	262097	13107721	58475284
97	SH2515	2999	123855	430381	22363720	59416722
97	VR14	1640	76491	246999	12379872	58867322
97	DN26	1402	62943	202699	10186087	59162062
97	BU1031	1881	82326	267871	13474575	57085590
97	VT27	2972	125266	431246	22437616	59940094
97	CW2214	2039	89744	295615	15064027	60474912
97	BU04	1937	85766	279378	13959217	58473736
97	GC30	2691	113396	395201	20270216	57095132
97	DL2524	2804	123984	422651	21817288	57273960
97	VT29	2696	118312	409099	21032515	56296254
97	DL23523	3019	126786	435707	22621971	59255284
97	PZ29	1523	68133	219930	11019032	60503648
97	LI04	847	37158	125586	6323067	59790062
97	WE2430	1545	67591	222263	11234572	60595272
97	WS04	2962	127482	437941	22706148	59692446
97	WE2431	1528	67688	221720	11197984	60152636
97	WS05	2994	126868	432787	22533166	59110090
97	BB10	2783	120233	416361	21183532	56424544
97	CA14	2705	112703	395296	20111005	56813836
97	VG21	2869	119811	417128	21569566	58424776
97	CE29	2963	123624	431821	22444212	60660322
97	FC11	902	39468	129168	6546739	60661398
97	MM27	2773	113723	399723	20650722	58295828
97	NF30	2879	122064	424687	21863675	57600596
97	MI21	1427	64111	207698	10648490	60973790
97	FU14	2639	113255	392464	20259787	58064836
97	BB13	2790	117489	409043	20953503	55895288
97	WB20	1141	52672	174591	8677810	59891988
98	SH2514	3003	124192	433495	22401161	59765308
98	NF24	2990	125372	437084	22470670	59109948
98	WB13	1298	58927	194690	9690488	60786888
98	CW2212	1777	80699	264835	13154462	58672142
98	SH2515	3039	124440	435214	22435344	59612424
98	VR14	1659	77030	249952	12432663	59067184
98	DN26	1410	63457	205623	10251417	59358036
98	BU1031	1911	82834	271305	13534179	57274646
98	VT27	3019	125802	435522	22508492	60143032
98	CW2214	2062	90198	299064	15127809	60676108
98	BU04	1966	86237	283388	14028777	58666000
98	GC30	2741	113863	398853	20339069	57284950
98	DL2524	2854	124524	426819	21885059	57472428
98	VT29	2745	118825	413114	21099095	56486748
98	DL23523	3060	127292	440154	22688621	59453952
98	PZ29	1542	68379	222248	11046935	60705628
98	LI04	849	37323	126744	6355320	59989458
98	WE2430	1550	68161	226005	11299147	60801222
98	WS04	3010	127841	441897	22753232	59890548
98	WE2431	1533	68232	224921	11253065	60357160
98	WS05	3035	127341	436964	22602817	59306656
98	BB10	2827	120796	420529	21251318	56620090
98	CA14	2753	113158	399375	20178550	57007764
98	VG21	2918	120367	421611	21639271	58620336
98	CE29	3011	124256	436457	22518126	60863406
98	FC11	900	39711	130849	6585520	60866636
98	MM27	2811	114306	403862	20721084	58492016
98	NF30	2926	122582	428985	21933333	57796504
98	MI21	1427	64421	209822	10692335	61180754
98	FU14	2687	113851	396307	20324891	58256752
98	BB13	2828	117969	413392	21024376	56088812
98	WB20	1162	53028	176590	8720865	60091610
99	SH2514	3022	124694	435263	22443356	59863846
99	NF24	2998	125862	438728	22508335	59209624
99	WB13	1316	59078	195672	9695112	60887472
99	CW2212	1785	80869	265983	13174019	58773108
99	SH2515	3066	124996	436724	22477146	59711646
99	VR14	1673	77186	251033	12450142	59166260
99	DN26	1421	63624	206481	10254915	59459608
99	BU1031	1925	83068	272401	13552197	57375186
99	VT27	3028	126403	437153	22552535	60244334
99	CW2214	2072	90414	300121	15139190	60777572
99	BU04	1987	86501	284382	14046011	58769254
99	GC30	2756	114343	400263	20371210	57382084
99	DL2524	2854	125006	428465	21922461	57565896
99	VT29	2754	119464	414770	21140702	56582760
99	DL23523	3068	127834	441873	22729729	59554064
99	PZ29	1553	68653	223390	11079063	60808122
99	LI04	860	37439	127513	6359426	60092860
99	WE2430	1566	68348	226920	11313122	60903362
99	WS04	3020	128394	443464	22790956	59990858
99	WE2431	1561	68486	226005	11260946	60458752
99	WS05	3044	127948	438553	22638422	59407674
99	BB10	2831	121224	422288	21284790	56711216
99	CA14	2757	113627	400659	20212274	57105322
99	VG21	2929	120854	423132	21676654	58719934
99	CE29	3015	124756	437990	22557173	60966446
99	FC11	913	39834	131447	6590074	60968650
99	MM27	2823	114662	405145	20755910	58593084
99	NF30	2932	123090	430754	21970161	57897638
99	MI21	1452	64566	210746	10703035	61282966
99	FU14	2692	114331	397950	20362075	58356548
99	BB13	2847	118416	414677	21053708	56184016
99	WB20	1161	53121	177308	8725848	60193806
100	SH2514	3043	125277	438008	22620383	60342866
100	NF24	3015	126456	441472	22681401	59683778
100	WB13	1313	59390	196724	9780015	61379540
100	CW2212	1791	81342	267474	13273806	59249078
100	SH2515	3089	125536	439667	22652130	60189798
100	VR14	1671	77634	252468	12543793	59642044
100	DN26	1419	63860	207413	10325392	59936760
100	BU1031	1928	83538	274040	13665715	57835730
100	VT27	3043	127000	440096	22727110	60726100
100	CW2214	2074	90877	301658	15246266	61265890
100	BU04	1991	86965	286134	14162513	59243398
100	GC30	2768	114916	402838	20532407	57842566
100	DL2524	2879	125587	431146	22094728	58029626
100	VT29	2761	119979	417365	21303405	57034068
100	DL23523	3092	128442	444723	22906030	60032452
100	PZ29	1551	69000	224626	11163099	61297732
100	LI04	862	37627	128087	6411462	60575644
100	WE2430	1564	68707	228211	11397199	61394226
100	WS04	3041	128994	446319	22969386	60471380
100	WE2431	1559	68875	227193	11354861	60944296
100	WS05	3065	128506	441369	22814474	59883992
100	BB10	2852	121828	425037	21453525	57168270
100	CA14	2774	114215	403514	20371539	57562122
100	VG21	2947	121486	425885	21848585	59190244
100	CE29	3037	125361	440807	22733269	61454712
100	FC11	905	40008	132114	6643499	61459212
100	MM27	2842	115268	407925	20918513	59060122
100	NF30	2949	123680	433475	22141138	58362428
100	MI21	1453	64932	211898	10785859	61775136
100	FU14	2717	114887	400571	20521674	58822672
100	BB13	2855	118977	417553	21218762	56630586
100	WB20	1163	53422	178247	8799789	60678438
101	SH2514	3006	123847	431871	22458155	59891540
101	NF24	2989	124932	435180	22515381	59238108
101	WB13	1308	58661	194105	9721900	60925110
101	CW2212	1779	80384	263381	13171733	58812882
101	SH2515	3051	124045	433527	22487722	59742114
101	VR14	1666	76712	248198	12441376	59204222
101	DN26	1414	63042	204214	10248506	59495874
101	BU1031	1914	82598	270104	13561025	57416768
101	VT27	3014	125456	433700	22560936	60273778
101	CW2214	2047	89579	296237	15100457	60806646
101	BU04	1970	86001	281850	14055012	58804590
101	GC30	2739	113623	397133	20385451	57412048
101	DL2524	2847	124123	425215	21934379	57599818
101	VT29	2735	118559	411853	21150694	56614242
101	DL23523	3058	126944	438679	22744452	59582504
101	PZ29	1540	68160	220612	11069642	60841466
101	LI04	861	37066	126073	6361952	60124808
101	WE2430	1552	67747	223685	11292068	60935912
101	WS04	3003	127576	440143	22805627	60019594
101	WE2431	1547	68099	223417	11264274	60488858
101	WS05	3021	127046	435258	22654080	59439394
101	BB10	2819	120428	419344	21297851	56731710
101	CA14	2728	112846	397870	20224037	57133960
101	VG21	2914	120014	420064	21691387	58748002
101	CE29	2997	123933	434656	22566989	60992626
101	FC11	906	39433	129989	6589591	60998086
101	MM27	2815	113845	402258	20766875	58619448
101	NF30	2926	122163	427344	21977426	57923516
101	MI21	1445	64172	208343	10701846	61313494
101	FU14	2671	113489	394948	20372399	58384828
101	BB13	2821	117557	411794	21066246	56205116
101	WB20	1160	52652	175294	8728507	60228148
102	SH2514	3010	123345	429954	22378155	59674892
102	NF24	2988	124457	433359	22441783	59022818
102	WB13	1315	58654	193806	9695645	60707134
102	CW2212	1782	80070	262329	13129538	58601850
102	SH2515	3062	123591	431382	22409740	59529646
102	VR14	1667	76318	247191	12394819	58993554
102	DN26	1413	62796	203008	10201081	59289070
102	BU1031	1920	82434	269149	13520860	57211554
102	VT27	3005	125118	432085	22483138	60057638
102	CW2214	2051	89148	294740	15038143	60588312
102	BU04	1981	85699	280865	14009217	58592904
102	GC30	2741	113207	395623	20314845	57204544
102	DL2524	2844	123583	422902	21853884	57384220
102	VT29	2732	118170	409860	21076469	56400438
102	DL23523	3065	126375	436174	22661272	59366870
102	PZ29	1547	67910	220101	11048423	60625412
102	LI04	858	37123	125717	6353558	59911670
102	WE2430	1556	67599	223825	11269190	60717592
102	WS04	3010	126993	437621	22720391	59804170
102	WE2431	1552	67874	222969	11238351	60273772
102	WS05	3035	126540	433053	22568953	59220266
102	BB10	2822	119880	416758	21222812	56527662
102	CA14	2749	112431	395996	20150613	56922290
102	VG21	2917	119597	418054	21613688	58534430
102	CE29	3008	123490	432523	22487854	60773970
102	FC11	903	39435	129347	6568244	60781510
102	MM27	2808	113560	400494	20691355	58407686
102	NF30	2926	121701	425350	21904377	57712226
102	MI21	1446	63882	207855	10662639	61095262
102	FU14	2688	113131	393326	20302808	58175066
102	BB13	2837	117046	409689	20991152	56008424
102	WB20	1155	52463	174496	8698961	60011354
103	SH2514	3029	124353	434638	22379134	59692840
103	NF24	3006	125541	438054	22437055	59039358
103	WB13	1315	59073	195514	9685074	60720910
103	CW2212	1787	80656	265441	13116961	58619320
103	SH2515	3083	124650	436253	22411675	59541836
103	VR14	1674	77133	250473	12396484	59008294
103	DN26	1425	63272	205604	10190075	59300780
103	BU1031	1923	82957	271781	13514206	57227272
103	VT27	3032	126058	436874	22489430	60077252
103	CW2214	2069	90109	299036	15045178	60608070
103	BU04	1987	86304	283838	14001175	58608312
103	GC30	2757	114094	399874	20314897	57221022
103	DL2524	2876	124693	427741	21859678	57404524
103	VT29	2750	119168	414433	21081529	56418724
103	DL23523	3086	127575	441382	22661766	59382324
103	PZ29	1551	68427	222768	11028241	60643186
103	LI04	862	37381	127140	6335963	59928040
103	WE2430	1570	68118	226144	11258267	60736640
103	WS04	3035	128144	442937	22725271	59821816
103	WE2431	1565	68449	225784	11243369	60290096
103	WS05	3061	127566	438040	22572868	59239874
103	BB10	2839	121015	421713	21219036	56553300
103	CA14	2764	113361	400564	20154837	56947068
103	VG21	2935	120616	422714	21612571	58552150
103	CE29	3025	124517	437478	22490963	60794212
103	FC11	913	39755	131065	6564732	60799728
103	MM27	2832	114452	404893	20696070	58424854
103	NF30	2939	122809	430183	21904550	57732284
103	MI21	1455	64479	210323	10653355	61112332
103	FU14	2701	114028	397438	20302012	58192608
103	BB13	2846	118137	414448	20989507	56016958
103	WB20	1161	53072	176803	8697967	60028258
104	SH2514	3050	125424	438447	22652260	60426982
104	NF24	3022	126612	441957	22714123	59767036
104	WB13	1323	59518	197032	9800913	61464416
104	CW2212	1799	81439	267878	13296503	59331144
104	SH2515	3094	125689	440100	22684269	60274266
104	VR14	1683	77778	252732	12563356	59724858
104	DN26	1430	63945	207694	10342273	60020630
104	BU1031	1937	83701	274441	13688006	57915854
104	VT27	3049	127134	440584	22758279	60810798
104	CW2214	2083	90971	302057	15269589	61350618
104	BU04	1999	87129	286562	14185700	59325034
104	GC30	2774	115068	403362	20561333	57922824
104	DL2524	2879	125753	431648	22128154	58110282
104	VT29	2765	120113	417920	21333025	57113716
104	DL23523	3097	128590	445207	22939681	60115866
104	PZ29	1561	69127	224864	11178938	61382444
104	LI04	868	37681	128232	6422351	60659730
104	WE2430	1576	68798	228377	11410215	61479032
104	WS04	3046	129172	446842	23003281	60555674
104	WE2431	1567	68994	227510	11375017	61028644
104	WS05	3072	128657	441883	22847709	59967828
104	BB10	2857	122013	425541	21485252	57248310
104	CA14	2780	114314	403960	20399883	57642690
104	VG21	2954	121625	426367	21878646	59272932
104	CE29	3043	125522	441290	22765613	61540112
104	FC11	917	40095	132244	6654798	61544346
104	MM27	2847	115387	408335	20947952	59142886
104	NF30	2956	123824	433965	22173019	58444490
104	MI21	1463	65059	212241	10803893	61860908
104	FU14	2718	115033	400967	20550307	58905008
104	BB13	2861	119130	417983	21249032	56709750
104	WB20	1171	53508	178400	8812508	60761770
105	SH2514	3005	123787	432619	22434799	59835780
105	NF24	2990	124930	436016	22488856	59179818
105	WB13	1307	58618	193624	9685696	60856124
105	CW2212	1783	80153	263609	13151375	58747420
105	SH2515	3050	124054	434284	22465866	59683146
105	VR14	1656	76648	248899	12436152	59136528
105	DN26	1412	63156	204761	10243595	59427846
105	BU1031	1914	82487	270220	13544207	57344640
105	VT27	3010	125576	434493	22541687	60215846
105	CW2214	2061	89752	297782	15122404	60747966
105	BU04	1976	85906	282295	14038536	58737712
105	GC30	2734	113497	397602	20358936	57356442
105	DL2524	2835	124015	425606	21913897	57542172
105	VT29	2717	118556	412135	21127827	56559124
105	DL23523	3053	126909	439273	22718866	59526004
105	PZ29	1543	68078	221604	11068428	60778066
105	LI04	859	37156	126192	6354373	60060020
105	WE2430	1558	67802	224635	11285407	60872110
105	WS04	3013	127344	440802	22778731	59963952
105	WE2431	1552	67967	223686	11250074	60428358
105	WS05	3028	126948	435772	22624458	59379922
105	BB10	2825	120416	419703	21273883	56689522
105	CA14	2739	112732	398410	20198740	57079692
105	VG21	2902	119942	420660	21665741	58692036
105	CE29	3002	123909	435415	22547191	60935908
105	FC11	906	39508	130015	6584611	60935824
105	MM27	2807	113869	402573	20742322	58563282
105	NF30	2922	122178	428038	21952531	57872238
105	MI21	1449	64150	209235	10698991	61250838
105	FU14	2674	113402	395456	20346432	58328054
105	BB13	2826	117657	412453	21043040	56153238
105	WB20	1152	52698	175490	8716180	60160686
106	SH2514	3031	124748	435582	22465125	59914414
106	NF24	3000	125931	439106	22525052	59258396
106	WB13	1301	59023	195703	9712698	60938786
106	CW2212	1773	80792	266160	13176673	58826734
106	SH2515	3075	124987	437343	22495729	59761798
106	VR14	1661	77243	251307	12459149	59214866
106	DN26	1410	63448	206308	10244756	59508334
106	BU1031	1917	83160	272888	13572846	57418784
106	VT27	3032	126416	437848	22571502	60296284
106	CW2214	2058	90286	300100	15134996	60829162
106	BU04	1973	86577	284925	14066536	58819768
106	GC30	2758	114416	400909	20390135	57432060
106	DL2524	2865	125046	428872	21947266	57620062
106	VT29	2747	119420	415121	21154604	56635454
106	DL23523	3076	127808	442480	22741211	59607324
106	PZ29	1543	68643	223657	11085972	60859012
106	LI04	852	37357	127553	6369724	60141800
106	WE2430	1555	68304	227001	11312937	60956450
106	WS04	3020	128417	443952	22811177	60042220
106	WE2431	1547	68565	226265	11276351	60508296
106	WS05	3049	127925	439058	22650995	59457402
106	BB10	2839	121298	422937	21298811	56767728
106	CA14	2760	113627	401306	20230899	57155598
106	VG21	2939	120958	423691	21695718	58770252
106	CE29	3022	124823	438532	22572122	61016114
106	FC11	901	39790	131497	6599593	61020512
106	MM27	2827	114693	405632	20773087	58640432
106	NF30	2933	123134	431242	21989522	57949260
106	MI21	1442	64695	211162	10719715	61333788
106	FU14	2705	114335	398341	20379577	58405416
106	BB13	2850	118451	415249	21069961	56230184
106	WB20	1153	53089	177292	8744475	60243034
107	SH2514	2941	123429	429528	22384180	59709742
107	NF24	2913	124713	432861	22445396	59057306
107	WB13	1286	58594	192833	9678119	60737650
107	CW2212	1765	80315	262765	13137767	58635328
107	SH2515	2976	123736	430779	22414728	59558566
107	VR14	1646	76519	247049	12399378	59024674
107	DN26	1394	62919	203075	10211127	59315576
107	BU1031	1896	82620	268981	13526513	57245366
107	VT27	2946	125181	431762	22497978	60089586
107	CW2214	2023	89329	294750	15051303	60622744
107	BU04	1963	85950	280967	14016738	58628802
107	GC30	2671	113316	395014	20316071	57235572
107	DL2524	2778	123766	423039	21869477	57416292
107	VT29	2648	118263	409793	21086269	56435228
107	DL23523	2996	126470	435588	22656207	59406028
107	PZ29	1513	68150	220315	11048517	60658032
107	LI04	824	37150	125490	6345026	59945340
107	WE2430	1542	68008	224543	11291756	60751076
107	WS04	2931	127225	437579	22731080	59839104
107	WE2431	1535	68051	223355	11245833	60307074
107	WS05	2955	126579	432557	22569743	59255070
107	BB10	2765	119987	416820	21226453	56572654
107	CA14	2684	112536	395484	20154759	56958332
107	VG21	2819	119736	417207	21612210	58571972
107	CE29	2933	123653	431953	22495931	60809898
107	FC11	886	39453	129692	6574814	60816114
107	MM27	2734	113567	399508	20698266	58440830
107	NF30	2862	121885	424956	21907608	57744808
107	MI21	1426	64165	208367	10684931	61129956
107	FU14	2612	113402	392693	20306897	58209716
107	BB13	2735	117253	409289	20992265	56043758
107	WB20	1142	52859	175028	8715297	60046478
108	SH2514	3047	125444	438494	22655777	60436272
108	NF24	3019	126629	442006	22717623	59776312
108	WB13	1322	59525	197051	9801946	61473872
108	CW2212	1798	81449	267900	13298024	59340536
108	SH2515	3091	125706	440146	22687799	60283426
108	VR14	1682	77788	252757	12564857	59734256
108	DN26	1429	63960	207718	10344256	60029916
108	BU1031	1936	83713	274461	13689298	57924798
108	VT27	3046	127157	440632	22761747	60819962
108	CW2214	2081	90979	302076	15271219	61360086
108	BU04	1998	87142	286584	14187230	59334434
108	GC30	2771	115085	403405	20564754	57931816
108	DL2524	2878	125769	431687	22130715	58119126
108	VT29	2762	120133	417969	21336410	57122612
108	DL23523	3095	128602	445248	22942745	60125202
108	PZ29	1560	69142	224889	11180853	61391852
108	LI04	867	37683	128251	6423033	60668984
108	WE2430	1575	68813	228398	11412301	61488424
108	WS04	3044	129187	446880	23006496	60565168
108	WE2431	1566	69001	227533	11376273	61038096
108	WS05	3069	128670	441930	22851100	59976888
108	BB10	2856	122026	425588	21488585	57257180
108	CA14	2777	114334	404007	20403215	57651540
108	VG21	2951	121643	426399	21882059	59282016
108	CE29	3040	125543	441332	22769198	61549442
108	FC11	916	40096	132263	6655479	61553678
108	MM27	2846	115407	408380	20951165	59151938
108	NF30	2953	123840	434016	22176463	58453508
108	MI21	1462	65068	212261	10805323	61870394
108	FU14	2715	115047	401008	20553573	58914062
108	BB13	2858	119146	418021	21252329	56718474
108	WB20	1170	53512	178402	8812898	60770996
109	SH2514	2983	123147	428803	22464892	59926242
109	NF24	2947	124365	432269	22526199	59271674
109	WB13	1294	58506	192739	9722691	60946698
109	CW2212	1768	80069	262388	13193062	58829218
109	SH2515	3020	123383	430297	22497974	59777312
109	VR14	1649	76327	246959	12460009	59220562
109	DN26	1411	62728	202967	10252674	59517836
109	BU1031	1900	82235	268628	13577688	57427280
109	VT27	2974	124698	430837	22569715	60309070
109	CW2214	2061	89503	296095	15156282	60834992
109	BU04	1959	85593	280232	14070539	58821578
109	GC30	2706	112929	394532	20393911	57448342
109	DL2524	2809	123372	421964	21943335	57627972
109	VT29	2709	117815	408549	21157883	56650352
109	DL23523	3033	126304	435512	22749769	59615200
109	PZ29	1534	68058	220137	11088040	60865382
109	LI04	843	37046	125681	6371820	60146510
109	WE2430	1552	67586	223380	11315127	60960332
109	WS04	2984	126856	436913	22812524	60054884
109	WE2431	1538	67806	222473	11279822	60512408
109	WS05	3001	126376	432197	22660965	59470730
109	BB10	2786	119711	415649	21304719	56763816
109	CA14	2719	112205	395000	20231642	57166796
109	VG21	2895	119386	416825	21696932	58778064
109	CE29	2977	123202	431330	22574770	61025478
109	FC11	895	39470	129740	6603319	61023936
109	MM27	2784	113191	399214	20774009	58653046
109	NF30	2884	121624	424314	21986787	57950872
109	MI21	1438	63946	207754	10713907	61339294
109	FU14	2659	112892	392091	20381949	58420622
109	BB13	2784	116956	408656	21072811	56237162
109	WB20	1139	52540	174274	8738415	60249358
